ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
2021-03-18 00:00:00,Gujarat,India,2021-04-02 15:13:53,282449.0,4433.0,272332.0
2021-03-18 00:00:00,Haryana,India,2021-04-02 15:13:53,277268.0,3089.0,270222.0
2021-03-18 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,60207.0,1013.0,58151.0
2021-03-18 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,128097.0,1978.0,125046.0
2021-03-18 00:00:00,Jharkhand,India,2021-04-02 15:13:53,120950.0,1094.0,119232.0
2021-03-18 00:00:00,Karnataka,India,2021-04-02 15:13:53,965102.0,12415.0,941309.0
2021-03-18 00:00:00,Kerala,India,2021-04-02 15:13:53,1098291.0,4450.0,1068378.0
2021-03-18 00:00:00,Ladakh,India,2021-04-02 15:13:53,9876.0,130.0,9695.0
2021-03-18 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,644.0,1.0,470.0
2021-03-18 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,271957.0,3894.0,262031.0
2021-03-18 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2396340.0,53138.0,2175565.0
2021-03-18 00:00:00,Manipur,India,2021-04-02 15:13:53,29325.0,373.0,28924.0
2021-03-18 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14005.0,148.0,13825.0
2021-03-18 00:00:00,Mizoram,India,2021-04-02 15:13:53,4445.0,11.0,4421.0
2021-03-18 00:00:00,Nagaland,India,2021-04-02 15:13:53,12225.0,91.0,12127.0
2021-03-18 00:00:00,Odisha,India,2021-04-02 15:13:53,338489.0,1918.0,335923.0
2021-03-18 00:00:00,Puducherry,India,2021-04-02 15:13:53,40201.0,674.0,39521.0
2021-03-18 00:00:00,Punjab,India,2021-04-02 15:13:53,205418.0,6204.0,184848.0
2021-03-18 00:00:00,Rajasthan,India,2021-04-02 15:13:53,324101.0,2794.0,318284.0
2021-03-18 00:00:00,Sikkim,India,2021-04-02 15:13:53,6196.0,135.0,6013.0
2021-03-18 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,863363.0,12573.0,844568.0
2021-03-18 00:00:00,Telangana,India,2021-04-02 15:13:53,302360.0,1664.0,298262.0
2021-03-18 00:00:00,Tripura,India,2021-04-02 15:13:53,33454.0,391.0,33042.0
2021-03-18 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-03-18 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,606229.0,8753.0,595259.0
2021-03-18 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,98129.0,1704.0,95727.0
2021-03-18 00:00:00,West Bengal,India,2021-04-02 15:13:53,579479.0,10300.0,565938.0
2021-03-19 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5038.0,62.0,4969.0
2021-03-19 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,892986.0,7187.0,883890.0
2021-03-19 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16842.0,56.0,16783.0
2021-03-19 00:00:00,Assam,India,2021-04-02 15:13:53,217924.0,1100.0,215183.0
2021-03-19 00:00:00,Bihar,India,2021-04-02 15:13:53,263355.0,1556.0,261362.0
2021-03-19 00:00:00,Chandigarh,India,2021-04-02 15:13:53,24017.0,360.0,22060.0
2021-03-19 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,321880.0,3929.0,311198.0
2021-03-19 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3464.0,2.0,3424.0
2021-03-19 00:00:00,Delhi,India,2021-04-02 15:13:53,646348.0,10953.0,632230.0
2021-03-19 00:00:00,Goa,India,2021-04-02 15:13:53,56371.0,815.0,54657.0
2021-03-19 00:00:00,Gujarat,India,2021-04-02 15:13:53,283864.0,4437.0,273280.0
2021-03-19 00:00:00,Haryana,India,2021-04-02 15:13:53,278140.0,3090.0,270670.0
2021-03-19 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,60389.0,1016.0,58249.0
2021-03-19 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,128249.0,1979.0,125118.0
2021-03-19 00:00:00,Jharkhand,India,2021-04-02 15:13:53,121055.0,1095.0,119307.0
2021-03-19 00:00:00,Karnataka,India,2021-04-02 15:13:53,966689.0,12425.0,942178.0
2021-03-19 00:00:00,Kerala,India,2021-04-02 15:13:53,1100275.0,4467.0,1070343.0
2021-03-19 00:00:00,Ladakh,India,2021-04-02 15:13:53,9881.0,130.0,9698.0
2021-03-19 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,647.0,1.0,489.0
2021-03-19 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,273097.0,3901.0,262587.0
2021-03-19 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2422021.0,53208.0,2189965.0
2021-03-19 00:00:00,Manipur,India,2021-04-02 15:13:53,29326.0,373.0,28929.0
2021-03-19 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14008.0,148.0,13829.0
2021-03-19 00:00:00,Mizoram,India,2021-04-02 15:13:53,4446.0,11.0,4421.0
2021-03-19 00:00:00,Nagaland,India,2021-04-02 15:13:53,12225.0,91.0,12132.0
2021-03-19 00:00:00,Odisha,India,2021-04-02 15:13:53,338599.0,1918.0,335994.0
2021-03-19 00:00:00,Puducherry,India,2021-04-02 15:13:53,40262.0,674.0,39521.0
2021-03-19 00:00:00,Punjab,India,2021-04-02 15:13:53,207888.0,6242.0,186187.0
2021-03-19 00:00:00,Rajasthan,India,2021-04-02 15:13:53,324503.0,2796.0,318586.0
2021-03-19 00:00:00,Sikkim,India,2021-04-02 15:13:53,6199.0,135.0,6015.0
2021-03-19 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,864450.0,12582.0,845178.0
2021-03-19 00:00:00,Telangana,India,2021-04-02 15:13:53,302724.0,1666.0,298451.0
2021-03-19 00:00:00,Tripura,India,2021-04-02 15:13:53,33459.0,391.0,33043.0
2021-03-19 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-03-19 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,606609.0,8757.0,595382.0
2021-03-19 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,98228.0,1704.0,95796.0
2021-03-19 00:00:00,West Bengal,India,2021-04-02 15:13:53,579826.0,10301.0,566228.0
2021-03-20 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5038.0,62.0,4969.0
2021-03-20 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,893366.0,7189.0,884094.0
2021-03-20 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16842.0,56.0,16783.0
2021-03-20 00:00:00,Assam,India,2021-04-02 15:13:53,217951.0,1100.0,215201.0
2021-03-20 00:00:00,Bihar,India,2021-04-02 15:13:53,263443.0,1557.0,261413.0
2021-03-20 00:00:00,Chandigarh,India,2021-04-02 15:13:53,24220.0,361.0,22142.0
2021-03-20 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,323153.0,3940.0,311520.0
2021-03-20 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3471.0,2.0,3425.0
2021-03-20 00:00:00,Delhi,India,2021-04-02 15:13:53,647161.0,10955.0,632797.0
2021-03-20 00:00:00,Goa,India,2021-04-02 15:13:53,56525.0,815.0,54713.0
2021-03-20 00:00:00,Gujarat,India,2021-04-02 15:13:53,285429.0,4443.0,274249.0
2021-03-20 00:00:00,Haryana,India,2021-04-02 15:13:53,278961.0,3093.0,271038.0
2021-03-20 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,60537.0,1017.0,58321.0
2021-03-20 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,128389.0,1980.0,125218.0
2021-03-20 00:00:00,Jharkhand,India,2021-04-02 15:13:53,121178.0,1095.0,119361.0
2021-03-20 00:00:00,Karnataka,India,2021-04-02 15:13:53,968487.0,12432.0,943208.0
2021-03-20 00:00:00,Kerala,India,2021-04-02 15:13:53,1102353.0,4482.0,1072554.0
2021-03-20 00:00:00,Ladakh,India,2021-04-02 15:13:53,9906.0,130.0,9703.0
2021-03-20 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,648.0,1.0,511.0
2021-03-20 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,274405.0,3903.0,263158.0
2021-03-20 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2449147.0,53300.0,2203553.0
2021-03-20 00:00:00,Manipur,India,2021-04-02 15:13:53,29332.0,373.0,28931.0
2021-03-20 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14012.0,149.0,13835.0
2021-03-20 00:00:00,Mizoram,India,2021-04-02 15:13:53,4447.0,11.0,4421.0
2021-03-20 00:00:00,Nagaland,India,2021-04-02 15:13:53,12225.0,91.0,12132.0
2021-03-20 00:00:00,Odisha,India,2021-04-02 15:13:53,338719.0,1918.0,336066.0
2021-03-20 00:00:00,Puducherry,India,2021-04-02 15:13:53,40322.0,674.0,39521.0
2021-03-20 00:00:00,Punjab,India,2021-04-02 15:13:53,210466.0,6280.0,187198.0
2021-03-20 00:00:00,Rajasthan,India,2021-04-02 15:13:53,324948.0,2796.0,318842.0
2021-03-20 00:00:00,Sikkim,India,2021-04-02 15:13:53,6204.0,135.0,6016.0
2021-03-20 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,865693.0,12590.0,845812.0
2021-03-20 00:00:00,Telangana,India,2021-04-02 15:13:53,303118.0,1669.0,298645.0
2021-03-20 00:00:00,Tripura,India,2021-04-02 15:13:53,33464.0,391.0,33043.0
2021-03-20 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-03-20 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,607050.0,8758.0,595518.0
2021-03-20 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,98311.0,1704.0,95851.0
2021-03-20 00:00:00,West Bengal,India,2021-04-02 15:13:53,580209.0,10303.0,566526.0
2021-03-21 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5039.0,62.0,4969.0
2021-03-21 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,893734.0,7189.0,884357.0
2021-03-21 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16842.0,56.0,16783.0
2021-03-21 00:00:00,Assam,India,2021-04-02 15:13:53,217976.0,1100.0,215213.0
2021-03-21 00:00:00,Bihar,India,2021-04-02 15:13:53,263569.0,1559.0,261487.0
2021-03-21 00:00:00,Chandigarh,India,2021-04-02 15:13:53,24459.0,362.0,22225.0
2021-03-21 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,324153.0,3950.0,311761.0
2021-03-21 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3481.0,2.0,3427.0
2021-03-21 00:00:00,Delhi,India,2021-04-02 15:13:53,647984.0,10956.0,633410.0
2021-03-21 00:00:00,Goa,India,2021-04-02 15:13:53,56623.0,818.0,54792.0
2021-03-21 00:00:00,Gujarat,India,2021-04-02 15:13:53,287009.0,4450.0,275238.0
2021-03-21 00:00:00,Haryana,India,2021-04-02 15:13:53,279828.0,3098.0,271375.0
2021-03-21 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,60678.0,1018.0,58404.0
2021-03-21 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,128547.0,1981.0,125276.0
2021-03-21 00:00:00,Jharkhand,India,2021-04-02 15:13:53,121261.0,1096.0,119409.0
2021-03-21 00:00:00,Karnataka,India,2021-04-02 15:13:53,970202.0,12434.0,944256.0
2021-03-21 00:00:00,Kerala,India,2021-04-02 15:13:53,1104228.0,4495.0,1074805.0
2021-03-21 00:00:00,Ladakh,India,2021-04-02 15:13:53,9908.0,130.0,9704.0
2021-03-21 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,666.0,1.0,536.0
2021-03-21 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,275727.0,3906.0,263821.0
2021-03-21 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2479682.0,53399.0,2214867.0
2021-03-21 00:00:00,Manipur,India,2021-04-02 15:13:53,29335.0,373.0,28933.0
2021-03-21 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14016.0,149.0,13837.0
2021-03-21 00:00:00,Mizoram,India,2021-04-02 15:13:53,4448.0,11.0,4423.0
2021-03-21 00:00:00,Nagaland,India,2021-04-02 15:13:53,12225.0,91.0,12132.0
2021-03-21 00:00:00,Odisha,India,2021-04-02 15:13:53,338817.0,1919.0,336124.0
2021-03-21 00:00:00,Puducherry,India,2021-04-02 15:13:53,40386.0,675.0,39521.0
2021-03-21 00:00:00,Punjab,India,2021-04-02 15:13:53,213110.0,6324.0,188529.0
2021-03-21 00:00:00,Rajasthan,India,2021-04-02 15:13:53,325424.0,2798.0,319041.0
2021-03-21 00:00:00,Sikkim,India,2021-04-02 15:13:53,6206.0,135.0,6017.0
2021-03-21 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,866982.0,12599.0,846480.0
2021-03-21 00:00:00,Telangana,India,2021-04-02 15:13:53,303455.0,1671.0,298826.0
2021-03-21 00:00:00,Tripura,India,2021-04-02 15:13:53,33464.0,391.0,33043.0
2021-03-21 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-03-21 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,607538.0,8759.0,595743.0
2021-03-21 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,98448.0,1704.0,95883.0
2021-03-21 00:00:00,West Bengal,India,2021-04-02 15:13:53,580631.0,10306.0,566821.0
2021-03-22 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5039.0,62.0,4969.0
2021-03-22 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,894044.0,7191.0,884471.0
2021-03-22 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16842.0,56.0,16784.0
2021-03-22 00:00:00,Assam,India,2021-04-02 15:13:53,218006.0,1101.0,215235.0
2021-03-22 00:00:00,Bihar,India,2021-04-02 15:13:53,263659.0,1561.0,261537.0
2021-03-22 00:00:00,Chandigarh,India,2021-04-02 15:13:53,24667.0,363.0,22325.0
2021-03-22 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,325678.0,3962.0,312511.0
2021-03-22 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3485.0,2.0,3431.0
2021-03-22 00:00:00,Delhi,India,2021-04-02 15:13:53,648872.0,10963.0,633975.0
2021-03-22 00:00:00,Goa,India,2021-04-02 15:13:53,56708.0,818.0,54873.0
2021-03-22 00:00:00,Gujarat,India,2021-04-02 15:13:53,288649.0,4454.0,276348.0
2021-03-22 00:00:00,Haryana,India,2021-04-02 15:13:53,280693.0,3101.0,271894.0
2021-03-22 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,60878.0,1021.0,58472.0
2021-03-22 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,128679.0,1981.0,125362.0
2021-03-22 00:00:00,Jharkhand,India,2021-04-02 15:13:53,121371.0,1097.0,119478.0
2021-03-22 00:00:00,Karnataka,India,2021-04-02 15:13:53,971647.0,12444.0,944917.0
2021-03-22 00:00:00,Kerala,India,2021-04-02 15:13:53,1105467.0,4507.0,1076571.0
2021-03-22 00:00:00,Ladakh,India,2021-04-02 15:13:53,9920.0,130.0,9707.0
2021-03-22 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,691.0,1.0,581.0
2021-03-22 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,277075.0,3908.0,264575.0
2021-03-22 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2504327.0,53457.0,2234330.0
2021-03-22 00:00:00,Manipur,India,2021-04-02 15:13:53,29339.0,373.0,28933.0
2021-03-22 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14016.0,149.0,13838.0
2021-03-22 00:00:00,Mizoram,India,2021-04-02 15:13:53,4451.0,11.0,4423.0
2021-03-22 00:00:00,Nagaland,India,2021-04-02 15:13:53,12225.0,91.0,12132.0
2021-03-22 00:00:00,Odisha,India,2021-04-02 15:13:53,338963.0,1919.0,336206.0
2021-03-22 00:00:00,Puducherry,India,2021-04-02 15:13:53,40433.0,676.0,39521.0
2021-03-22 00:00:00,Punjab,India,2021-04-02 15:13:53,215409.0,6382.0,190399.0
2021-03-22 00:00:00,Rajasthan,India,2021-04-02 15:13:53,326026.0,2803.0,319217.0
2021-03-22 00:00:00,Sikkim,India,2021-04-02 15:13:53,6206.0,135.0,6022.0
2021-03-22 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,868367.0,12609.0,847139.0
2021-03-22 00:00:00,Telangana,India,2021-04-02 15:13:53,303867.0,1674.0,299042.0
2021-03-22 00:00:00,Tripura,India,2021-04-02 15:13:53,33470.0,392.0,33044.0
2021-03-22 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-03-22 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,608076.0,8760.0,595920.0
2021-03-22 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,98552.0,1704.0,95954.0
2021-03-22 00:00:00,West Bengal,India,2021-04-02 15:13:53,580999.0,10308.0,567117.0
2021-03-23 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5039.0,62.0,4972.0
2021-03-23 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,894536.0,7193.0,884727.0
2021-03-23 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16842.0,56.0,16784.0
2021-03-23 00:00:00,Assam,India,2021-04-02 15:13:53,218058.0,1102.0,215262.0
2021-03-23 00:00:00,Bihar,India,2021-04-02 15:13:53,263770.0,1563.0,261583.0
2021-03-23 00:00:00,Chandigarh,India,2021-04-02 15:13:53,24881.0,364.0,22451.0
2021-03-23 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,327588.0,3982.0,313115.0
2021-03-23 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3495.0,2.0,3433.0
2021-03-23 00:00:00,Delhi,India,2021-04-02 15:13:53,649973.0,10967.0,634595.0
2021-03-23 00:00:00,Goa,India,2021-04-02 15:13:53,56841.0,821.0,54931.0
2021-03-23 00:00:00,Gujarat,India,2021-04-02 15:13:53,290379.0,4458.0,277603.0
2021-03-23 00:00:00,Haryana,India,2021-04-02 15:13:53,281588.0,3104.0,272335.0
2021-03-23 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,61035.0,1025.0,58555.0
2021-03-23 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,128836.0,1983.0,125443.0
2021-03-23 00:00:00,Jharkhand,India,2021-04-02 15:13:53,121501.0,1098.0,119549.0
2021-03-23 00:00:00,Karnataka,India,2021-04-02 15:13:53,973657.0,12449.0,945594.0
2021-03-23 00:00:00,Kerala,India,2021-04-02 15:13:53,1107452.0,4517.0,1078743.0
2021-03-23 00:00:00,Ladakh,India,2021-04-02 15:13:53,9929.0,130.0,9709.0
2021-03-23 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,697.0,1.0,592.0
2021-03-23 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,278577.0,3912.0,265373.0
2021-03-23 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2533026.0,53589.0,2247495.0
2021-03-23 00:00:00,Manipur,India,2021-04-02 15:13:53,29352.0,373.0,28935.0
2021-03-23 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14017.0,149.0,13843.0
2021-03-23 00:00:00,Mizoram,India,2021-04-02 15:13:53,4452.0,11.0,4423.0
2021-03-23 00:00:00,Nagaland,India,2021-04-02 15:13:53,12225.0,91.0,12132.0
2021-03-23 00:00:00,Odisha,India,2021-04-02 15:13:53,339076.0,1919.0,336266.0
2021-03-23 00:00:00,Puducherry,India,2021-04-02 15:13:53,40520.0,677.0,39521.0
2021-03-23 00:00:00,Punjab,India,2021-04-02 15:13:53,217663.0,6435.0,191825.0
2021-03-23 00:00:00,Rajasthan,India,2021-04-02 15:13:53,326506.0,2807.0,319437.0
2021-03-23 00:00:00,Sikkim,India,2021-04-02 15:13:53,6208.0,135.0,6031.0
2021-03-23 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,869804.0,12618.0,848041.0
2021-03-23 00:00:00,Telangana,India,2021-04-02 15:13:53,304298.0,1676.0,299270.0
2021-03-23 00:00:00,Tripura,India,2021-04-02 15:13:53,33479.0,392.0,33044.0
2021-03-23 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-03-23 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,608709.0,8764.0,596101.0
2021-03-23 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,98646.0,1706.0,96010.0
2021-03-23 00:00:00,West Bengal,India,2021-04-02 15:13:53,581403.0,10310.0,567437.0
2021-03-24 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5041.0,62.0,4973.0
2021-03-24 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,895121.0,7197.0,884978.0
2021-03-24 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16842.0,56.0,16785.0
2021-03-24 00:00:00,Assam,India,2021-04-02 15:13:53,218099.0,1103.0,215277.0
2021-03-24 00:00:00,Bihar,India,2021-04-02 15:13:53,263940.0,1565.0,261648.0
2021-03-24 00:00:00,Chandigarh,India,2021-04-02 15:13:53,25130.0,365.0,22587.0
2021-03-24 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,329694.0,4011.0,313749.0
2021-03-24 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3510.0,2.0,3438.0
2021-03-24 00:00:00,Delhi,India,2021-04-02 15:13:53,651227.0,10973.0,635364.0
2021-03-24 00:00:00,Goa,India,2021-04-02 15:13:53,56981.0,821.0,55004.0
2021-03-24 00:00:00,Gujarat,India,2021-04-02 15:13:53,292169.0,4466.0,278880.0
2021-03-24 00:00:00,Haryana,India,2021-04-02 15:13:53,282569.0,3110.0,272714.0
2021-03-24 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,61301.0,1027.0,58620.0
2021-03-24 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,129031.0,1983.0,125535.0
2021-03-24 00:00:00,Jharkhand,India,2021-04-02 15:13:53,121695.0,1100.0,119626.0
2021-03-24 00:00:00,Karnataka,India,2021-04-02 15:13:53,975955.0,12461.0,946589.0
2021-03-24 00:00:00,Kerala,India,2021-04-02 15:13:53,1109908.0,4527.0,1080803.0
2021-03-24 00:00:00,Ladakh,India,2021-04-02 15:13:53,9942.0,130.0,9711.0
2021-03-24 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,697.0,1.0,592.0
2021-03-24 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,280289.0,3919.0,266323.0
2021-03-24 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2564881.0,53684.0,2262593.0
2021-03-24 00:00:00,Manipur,India,2021-04-02 15:13:53,29362.0,374.0,28935.0
2021-03-24 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14019.0,149.0,13848.0
2021-03-24 00:00:00,Mizoram,India,2021-04-02 15:13:53,4454.0,11.0,4425.0
2021-03-24 00:00:00,Nagaland,India,2021-04-02 15:13:53,12226.0,91.0,12133.0
2021-03-24 00:00:00,Odisha,India,2021-04-02 15:13:53,339246.0,1919.0,336337.0
2021-03-24 00:00:00,Puducherry,India,2021-04-02 15:13:53,40645.0,679.0,39521.0
2021-03-24 00:00:00,Punjab,India,2021-04-02 15:13:53,220276.0,6474.0,193280.0
2021-03-24 00:00:00,Rajasthan,India,2021-04-02 15:13:53,327175.0,2808.0,319695.0
2021-03-24 00:00:00,Sikkim,India,2021-04-02 15:13:53,6210.0,135.0,6032.0
2021-03-24 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,871440.0,12630.0,849064.0
2021-03-24 00:00:00,Telangana,India,2021-04-02 15:13:53,304791.0,1680.0,299427.0
2021-03-24 00:00:00,Tripura,India,2021-04-02 15:13:53,33480.0,392.0,33045.0
2021-03-24 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-03-24 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,609443.0,8769.0,596286.0
2021-03-24 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,98880.0,1706.0,96062.0
2021-03-24 00:00:00,West Bengal,India,2021-04-02 15:13:53,581865.0,10312.0,567771.0
2021-03-25 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5042.0,62.0,4974.0
2021-03-25 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,895879.0,7201.0,885209.0
2021-03-25 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16842.0,56.0,16785.0
2021-03-25 00:00:00,Assam,India,2021-04-02 15:13:53,218139.0,1104.0,215299.0
2021-03-25 00:00:00,Bihar,India,2021-04-02 15:13:53,264198.0,1567.0,261706.0
2021-03-25 00:00:00,Chandigarh,India,2021-04-02 15:13:53,25356.0,368.0,22702.0
2021-03-25 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,332113.0,4026.0,314769.0
2021-03-25 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3536.0,2.0,3442.0
2021-03-25 00:00:00,Delhi,India,2021-04-02 15:13:53,652742.0,10978.0,636267.0
2021-03-25 00:00:00,Goa,India,2021-04-02 15:13:53,57170.0,822.0,55070.0
2021-03-25 00:00:00,Gujarat,India,2021-04-02 15:13:53,294130.0,4473.0,280285.0
2021-03-25 00:00:00,Haryana,India,2021-04-02 15:13:53,283622.0,3117.0,273276.0
2021-03-25 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,61616.0,1029.0,58684.0
2021-03-25 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,129203.0,1983.0,125627.0
2021-03-25 00:00:00,Jharkhand,India,2021-04-02 15:13:53,121973.0,1100.0,119698.0
2021-03-25 00:00:00,Karnataka,India,2021-04-02 15:13:53,978478.0,12471.0,947781.0
2021-03-25 00:00:00,Kerala,India,2021-04-02 15:13:53,1111897.0,4539.0,1082668.0
2021-03-25 00:00:00,Ladakh,India,2021-04-02 15:13:53,9948.0,130.0,9713.0
2021-03-25 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,708.0,1.0,596.0
2021-03-25 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,282174.0,3928.0,267242.0
2021-03-25 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2600833.0,53795.0,2283037.0
2021-03-25 00:00:00,Manipur,India,2021-04-02 15:13:53,29367.0,374.0,28936.0
2021-03-25 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14022.0,150.0,13849.0
2021-03-25 00:00:00,Mizoram,India,2021-04-02 15:13:53,4460.0,11.0,4425.0
2021-03-25 00:00:00,Nagaland,India,2021-04-02 15:13:53,12229.0,92.0,12133.0
2021-03-25 00:00:00,Odisha,India,2021-04-02 15:13:53,339460.0,1919.0,336409.0
2021-03-25 00:00:00,Puducherry,India,2021-04-02 15:13:53,40740.0,679.0,39521.0
2021-03-25 00:00:00,Punjab,India,2021-04-02 15:13:53,222937.0,6517.0,195015.0
2021-03-25 00:00:00,Rajasthan,India,2021-04-02 15:13:53,327890.0,2808.0,319933.0
2021-03-25 00:00:00,Sikkim,India,2021-04-02 15:13:53,6212.0,135.0,6037.0
